order_id,product,quantity_ordered,price_each,order_date,purchase_address,city,state,total_amount,day_of_week,hour,order_day
186412,Wired Headphones,1,11.99,2019-04-13 19:30:00,"224 Cherry St, New York City, NY 10001",New York City,NY,11.99,Saturday,19,2019-04-13
186413,AAA Batteries (4-pack),1,2.99,2019-04-07 11:05:00,"250 1st St, San Francisco, CA 94016",San Francisco,CA,2.99,Sunday,11,2019-04-07
186414,AA Batteries (4-pack),1,3.84,2019-04-12 13:42:00,"227 1st St, San Francisco, CA 94016",San Francisco,CA,3.84,Friday,13,2019-04-12
186415,USB-C Charging Cable,1,11.95,2019-04-11 17:36:00,"31 Chestnut St, New York City, NY 10001",New York City,NY,11.95,Thursday,17,2019-04-11
186416,Google Phone,1,600.0,2019-04-02 18:09:00,"23 Wilson St, New York City, NY 10001",New York City,NY,600.0,Tuesday,18,2019-04-02
186417,Wired Headphones,1,11.99,2019-04-08 22:15:00,"893 West St, Austin, TX 73301",Austin,TX,11.99,Monday,22,2019-04-08
186418,AAA Batteries (4-pack),4,2.99,2019-04-03 21:40:00,"680 Spruce St, Los Angeles, CA 90001",Los Angeles,CA,11.96,Wednesday,21,2019-04-03
186419,iPhone,1,700.0,2019-04-17 17:15:00,"944 Sunset St, Dallas, TX 75001",Dallas,TX,700.0,Wednesday,17,2019-04-17
186419,Lightning Charging Cable,1,14.95,2019-04-17 17:15:00,"944 Sunset St, Dallas, TX 75001",Dallas,TX,14.95,Wednesday,17,2019-04-17
186420,USB-C Charging Cable,1,11.95,2019-04-18 14:27:00,"637 Ridge St, Boston, MA 02215",Boston,MA,11.95,Thursday,14,2019-04-18
186421,Lightning Charging Cable,1,14.95,2019-04-06 23:46:00,"252 12th St, Boston, MA 02215",Boston,MA,14.95,Saturday,23,2019-04-06
186422,20in Monitor,2,109.99,2019-04-05 15:22:00,"467 Elm St, New York City, NY 10001",New York City,NY,219.98,Friday,15,2019-04-05
186423,USB-C Charging Cable,1,11.95,2019-04-19 11:16:00,"250 7th St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Friday,11,2019-04-19
186424,USB-C Charging Cable,1,11.95,2019-04-04 21:06:00,"645 Dogwood St, Seattle, WA 98101",Seattle,WA,11.95,Thursday,21,2019-04-04
186425,Bose SoundSport Headphones,1,99.99,2019-04-02 08:03:00,"117 Highland St, San Francisco, CA 94016",San Francisco,CA,99.99,Tuesday,8,2019-04-02
186426,AAA Batteries (4-pack),1,2.99,2019-04-12 16:18:00,"230 Walnut St, San Francisco, CA 94016",San Francisco,CA,2.99,Friday,16,2019-04-12
186427,Lightning Charging Cable,1,14.95,2019-04-27 12:20:00,"257 Hickory St, Portland, OR 97035",Portland,OR,14.95,Saturday,12,2019-04-27
186428,Apple Airpods Headphones,1,150.0,2019-04-20 16:22:00,"494 Hickory St, San Francisco, CA 94016",San Francisco,CA,150.0,Saturday,16,2019-04-20
186429,27in FHD Monitor,1,149.99,2019-04-03 12:45:00,"648 Johnson St, Dallas, TX 75001",Dallas,TX,149.99,Wednesday,12,2019-04-03
186430,Wired Headphones,1,11.99,2019-04-19 20:37:00,"858 Highland St, San Francisco, CA 94016",San Francisco,CA,11.99,Friday,20,2019-04-19
186431,Wired Headphones,1,11.99,2019-04-17 14:33:00,"116 Walnut St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Wednesday,14,2019-04-17
186432,AAA Batteries (4-pack),1,2.99,2019-04-13 13:40:00,"972 13th St, Portland, OR 97035",Portland,OR,2.99,Saturday,13,2019-04-13
186433,Bose SoundSport Headphones,1,99.99,2019-04-09 20:30:00,"889 Johnson St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Tuesday,20,2019-04-09
186434,34in Ultrawide Monitor,1,379.99,2019-04-16 18:50:00,"20 Sunset St, Atlanta, GA 30301",Atlanta,GA,379.99,Tuesday,18,2019-04-16
186435,iPhone,1,700.0,2019-04-04 19:21:00,"387 Highland St, Boston, MA 02215",Boston,MA,700.0,Thursday,19,2019-04-04
186436,Google Phone,1,600.0,2019-04-13 14:00:00,"366 Cherry St, Los Angeles, CA 90001",Los Angeles,CA,600.0,Saturday,14,2019-04-13
186436,Wired Headphones,2,11.99,2019-04-13 14:00:00,"366 Cherry St, Los Angeles, CA 90001",Los Angeles,CA,23.98,Saturday,14,2019-04-13
186437,AAA Batteries (4-pack),2,2.99,2019-04-10 09:07:00,"830 Maple St, Los Angeles, CA 90001",Los Angeles,CA,5.98,Wednesday,9,2019-04-10
186438,34in Ultrawide Monitor,1,379.99,2019-04-17 13:32:00,"971 Center St, Boston, MA 02215",Boston,MA,379.99,Wednesday,13,2019-04-17
186439,Apple Airpods Headphones,1,150.0,2019-04-01 10:41:00,"862 Elm St, Atlanta, GA 30301",Atlanta,GA,150.0,Monday,10,2019-04-01
186440,USB-C Charging Cable,1,11.95,2019-04-15 14:54:00,"250 Willow St, Portland, OR 97035",Portland,OR,11.95,Monday,14,2019-04-15
186441,Flatscreen TV,1,300.0,2019-04-03 06:52:00,"849 Spruce St, Los Angeles, CA 90001",Los Angeles,CA,300.0,Wednesday,6,2019-04-03
186442,Wired Headphones,1,11.99,2019-04-11 19:00:00,"210 1st St, Seattle, WA 98101",Seattle,WA,11.99,Thursday,19,2019-04-11
186443,27in FHD Monitor,1,149.99,2019-04-29 06:36:00,"167 Spruce St, Atlanta, GA 30301",Atlanta,GA,149.99,Monday,6,2019-04-29
186444,iPhone,1,700.0,2019-04-08 06:14:00,"535 South St, Dallas, TX 75001",Dallas,TX,700.0,Monday,6,2019-04-08
186445,Lightning Charging Cable,1,14.95,2019-04-23 12:50:00,"631 West St, Boston, MA 02215",Boston,MA,14.95,Tuesday,12,2019-04-23
186446,Lightning Charging Cable,1,14.95,2019-04-24 18:22:00,"71 Church St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Wednesday,18,2019-04-24
186447,Wired Headphones,1,11.99,2019-04-09 11:33:00,"91 Hill St, Portland, OR 97035",Portland,OR,11.99,Tuesday,11,2019-04-09
186448,AA Batteries (4-pack),1,3.84,2019-04-22 09:20:00,"954 5th St, Austin, TX 73301",Austin,TX,3.84,Monday,9,2019-04-22
186449,27in 4K Gaming Monitor,1,389.99,2019-04-15 23:17:00,"141 River St, Dallas, TX 75001",Dallas,TX,389.99,Monday,23,2019-04-15
186450,Apple Airpods Headphones,1,150.0,2019-04-16 19:14:00,"759 Adams St, Atlanta, GA 30301",Atlanta,GA,150.0,Tuesday,19,2019-04-16
186451,Wired Headphones,1,11.99,2019-04-19 11:45:00,"322 Lake St, Seattle, WA 98101",Seattle,WA,11.99,Friday,11,2019-04-19
186452,Lightning Charging Cable,1,14.95,2019-04-21 18:05:00,"655 Spruce St, New York City, NY 10001",New York City,NY,14.95,Sunday,18,2019-04-21
186453,USB-C Charging Cable,1,11.95,2019-04-08 18:58:00,"919 Dogwood St, Portland, OR 97035",Portland,OR,11.95,Monday,18,2019-04-08
186454,27in FHD Monitor,1,149.99,2019-04-03 01:52:00,"940 Madison St, Seattle, WA 98101",Seattle,WA,149.99,Wednesday,1,2019-04-03
186455,iPhone,1,700.0,2019-04-08 10:27:00,"131 11th St, Los Angeles, CA 90001",Los Angeles,CA,700.0,Monday,10,2019-04-08
186456,Lightning Charging Cable,1,14.95,2019-04-22 07:51:00,"798 Wilson St, San Francisco, CA 94016",San Francisco,CA,14.95,Monday,7,2019-04-22
186457,Lightning Charging Cable,1,14.95,2019-04-18 13:40:00,"991 Hickory St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Thursday,13,2019-04-18
186458,Lightning Charging Cable,1,14.95,2019-04-30 11:58:00,"205 North St, Seattle, WA 98101",Seattle,WA,14.95,Tuesday,11,2019-04-30
186459,Lightning Charging Cable,1,14.95,2019-04-24 20:27:00,"481 8th St, Seattle, WA 98101",Seattle,WA,14.95,Wednesday,20,2019-04-24
186460,iPhone,1,700.0,2019-04-22 08:47:00,"951 Cedar St, Atlanta, GA 30301",Atlanta,GA,700.0,Monday,8,2019-04-22
186461,Flatscreen TV,1,300.0,2019-04-30 07:50:00,"891 Lakeview St, Los Angeles, CA 90001",Los Angeles,CA,300.0,Tuesday,7,2019-04-30
186462,AAA Batteries (4-pack),1,2.99,2019-04-02 15:41:00,"571 Dogwood St, New York City, NY 10001",New York City,NY,2.99,Tuesday,15,2019-04-02
186463,Wired Headphones,1,11.99,2019-04-21 12:24:00,"452 8th St, Dallas, TX 75001",Dallas,TX,11.99,Sunday,12,2019-04-21
186464,AAA Batteries (4-pack),1,2.99,2019-04-21 21:29:00,"970 10th St, San Francisco, CA 94016",San Francisco,CA,2.99,Sunday,21,2019-04-21
186465,AA Batteries (4-pack),1,3.84,2019-04-18 12:09:00,"655 2nd St, Portland, OR 97035",Portland,OR,3.84,Thursday,12,2019-04-18
186466,USB-C Charging Cable,1,11.95,2019-04-24 13:37:00,"603 9th St, Portland, ME 04101",Portland,ME,11.95,Wednesday,13,2019-04-24
186467,Flatscreen TV,1,300.0,2019-04-16 05:49:00,"911 Hickory St, Portland, OR 97035",Portland,OR,300.0,Tuesday,5,2019-04-16
186468,iPhone,1,700.0,2019-04-08 13:57:00,"887 Willow St, Los Angeles, CA 90001",Los Angeles,CA,700.0,Monday,13,2019-04-08
186469,Bose SoundSport Headphones,1,99.99,2019-04-26 21:50:00,"361 12th St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Friday,21,2019-04-26
186470,Wired Headphones,2,11.99,2019-04-06 09:48:00,"344 Meadow St, Boston, MA 02215",Boston,MA,23.98,Saturday,9,2019-04-06
186471,Lightning Charging Cable,2,14.95,2019-04-29 01:51:00,"883 Church St, Atlanta, GA 30301",Atlanta,GA,29.9,Monday,1,2019-04-29
186472,USB-C Charging Cable,1,11.95,2019-04-20 13:47:00,"775 West St, Austin, TX 73301",Austin,TX,11.95,Saturday,13,2019-04-20
186473,Apple Airpods Headphones,1,150.0,2019-04-27 23:11:00,"901 12th St, San Francisco, CA 94016",San Francisco,CA,150.0,Saturday,23,2019-04-27
186474,Wired Headphones,1,11.99,2019-04-07 07:31:00,"845 5th St, San Francisco, CA 94016",San Francisco,CA,11.99,Sunday,7,2019-04-07
186475,AA Batteries (4-pack),2,3.84,2019-04-17 12:45:00,"525 10th St, Dallas, TX 75001",Dallas,TX,7.68,Wednesday,12,2019-04-17
186476,Wired Headphones,2,11.99,2019-04-15 08:27:00,"984 West St, New York City, NY 10001",New York City,NY,23.98,Monday,8,2019-04-15
186477,Google Phone,1,600.0,2019-04-14 11:33:00,"312 10th St, New York City, NY 10001",New York City,NY,600.0,Sunday,11,2019-04-14
186478,AAA Batteries (4-pack),2,2.99,2019-04-20 01:40:00,"309 13th St, New York City, NY 10001",New York City,NY,5.98,Saturday,1,2019-04-20
186479,AAA Batteries (4-pack),3,2.99,2019-04-06 21:13:00,"412 5th St, San Francisco, CA 94016",San Francisco,CA,8.97,Saturday,21,2019-04-06
186480,Wired Headphones,1,11.99,2019-04-27 12:28:00,"662 Jefferson St, Austin, TX 73301",Austin,TX,11.99,Saturday,12,2019-04-27
186481,Lightning Charging Cable,1,14.95,2019-04-18 05:55:00,"64 10th St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Thursday,5,2019-04-18
186482,Lightning Charging Cable,1,14.95,2019-04-05 22:23:00,"12 6th St, Austin, TX 73301",Austin,TX,14.95,Friday,22,2019-04-05
186483,USB-C Charging Cable,1,11.95,2019-04-06 19:55:00,"677 Madison St, Boston, MA 02215",Boston,MA,11.95,Saturday,19,2019-04-06
186484,Macbook Pro Laptop,1,1700.0,2019-04-24 16:42:00,"184 10th St, San Francisco, CA 94016",San Francisco,CA,1700.0,Wednesday,16,2019-04-24
186485,USB-C Charging Cable,1,11.95,2019-04-08 09:29:00,"962 Church St, Dallas, TX 75001",Dallas,TX,11.95,Monday,9,2019-04-08
186486,Wired Headphones,1,11.99,2019-04-16 10:42:00,"635 Jefferson St, Austin, TX 73301",Austin,TX,11.99,Tuesday,10,2019-04-16
186487,AA Batteries (4-pack),1,3.84,2019-04-16 03:15:00,"431 Madison St, Portland, OR 97035",Portland,OR,3.84,Tuesday,3,2019-04-16
186487,34in Ultrawide Monitor,1,379.99,2019-04-16 03:15:00,"431 Madison St, Portland, OR 97035",Portland,OR,379.99,Tuesday,3,2019-04-16
186488,Bose SoundSport Headphones,1,99.99,2019-04-10 22:14:00,"814 Johnson St, Dallas, TX 75001",Dallas,TX,99.99,Wednesday,22,2019-04-10
186489,iPhone,1,700.0,2019-04-12 12:30:00,"281 Cherry St, San Francisco, CA 94016",San Francisco,CA,700.0,Friday,12,2019-04-12
186490,AAA Batteries (4-pack),1,2.99,2019-04-23 11:58:00,"917 Center St, Portland, OR 97035",Portland,OR,2.99,Tuesday,11,2019-04-23
186491,AA Batteries (4-pack),1,3.84,2019-04-16 22:06:00,"905 11th St, Atlanta, GA 30301",Atlanta,GA,3.84,Tuesday,22,2019-04-16
186492,Macbook Pro Laptop,1,1700.0,2019-04-07 23:34:00,"606 7th St, New York City, NY 10001",New York City,NY,1700.0,Sunday,23,2019-04-07
186493,Bose SoundSport Headphones,1,99.99,2019-04-30 17:43:00,"791 12th St, Austin, TX 73301",Austin,TX,99.99,Tuesday,17,2019-04-30
186494,AA Batteries (4-pack),1,3.84,2019-04-18 15:37:00,"434 Jefferson St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Thursday,15,2019-04-18
186495,AAA Batteries (4-pack),3,2.99,2019-04-30 07:52:00,"709 Jackson St, New York City, NY 10001",New York City,NY,8.97,Tuesday,7,2019-04-30
186496,Lightning Charging Cable,1,14.95,2019-04-06 22:16:00,"340 14th St, New York City, NY 10001",New York City,NY,14.95,Saturday,22,2019-04-06
186497,Lightning Charging Cable,1,14.95,2019-04-14 21:44:00,"339 10th St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Sunday,21,2019-04-14
186498,AA Batteries (4-pack),2,3.84,2019-04-08 12:58:00,"317 Pine St, Austin, TX 73301",Austin,TX,7.68,Monday,12,2019-04-08
186499,AAA Batteries (4-pack),1,2.99,2019-04-12 11:18:00,"509 10th St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Friday,11,2019-04-12
186500,Lightning Charging Cable,1,14.95,2019-04-10 19:10:00,"301 Walnut St, Austin, TX 73301",Austin,TX,14.95,Wednesday,19,2019-04-10
186501,Macbook Pro Laptop,1,1700.0,2019-04-09 06:03:00,"475 Lake St, Atlanta, GA 30301",Atlanta,GA,1700.0,Tuesday,6,2019-04-09
186502,Lightning Charging Cable,1,14.95,2019-04-05 17:31:00,"540 Adams St, Atlanta, GA 30301",Atlanta,GA,14.95,Friday,17,2019-04-05
186503,20in Monitor,1,109.99,2019-04-23 22:58:00,"953 Center St, San Francisco, CA 94016",San Francisco,CA,109.99,Tuesday,22,2019-04-23
186504,Wired Headphones,1,11.99,2019-04-28 09:01:00,"276 Maple St, Austin, TX 73301",Austin,TX,11.99,Sunday,9,2019-04-28
186505,27in FHD Monitor,1,149.99,2019-04-06 14:07:00,"473 Adams St, Dallas, TX 75001",Dallas,TX,149.99,Saturday,14,2019-04-06
186506,Bose SoundSport Headphones,1,99.99,2019-04-08 09:32:00,"460 7th St, San Francisco, CA 94016",San Francisco,CA,99.99,Monday,9,2019-04-08
186507,AA Batteries (4-pack),1,3.84,2019-04-26 05:43:00,"619 Ridge St, New York City, NY 10001",New York City,NY,3.84,Friday,5,2019-04-26
186508,Wired Headphones,1,11.99,2019-04-03 16:40:00,"898 11th St, Austin, TX 73301",Austin,TX,11.99,Wednesday,16,2019-04-03
186509,LG Washing Machine,1,600.0,2019-04-27 11:49:00,"428 Dogwood St, Los Angeles, CA 90001",Los Angeles,CA,600.0,Saturday,11,2019-04-27
186510,Google Phone,1,600.0,2019-04-25 23:15:00,"785 Center St, Seattle, WA 98101",Seattle,WA,600.0,Thursday,23,2019-04-25
186511,Wired Headphones,1,11.99,2019-04-20 00:54:00,"889 7th St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Saturday,0,2019-04-20
186512,AAA Batteries (4-pack),1,2.99,2019-04-12 23:35:00,"555 1st St, San Francisco, CA 94016",San Francisco,CA,2.99,Friday,23,2019-04-12
186513,AA Batteries (4-pack),1,3.84,2019-04-24 08:22:00,"261 Meadow St, Portland, ME 04101",Portland,ME,3.84,Wednesday,8,2019-04-24
186514,AA Batteries (4-pack),1,3.84,2019-04-27 10:36:00,"862 Meadow St, Seattle, WA 98101",Seattle,WA,3.84,Saturday,10,2019-04-27
186515,Lightning Charging Cable,1,14.95,2019-04-30 20:07:00,"888 North St, New York City, NY 10001",New York City,NY,14.95,Tuesday,20,2019-04-30
186516,Google Phone,1,600.0,2019-04-23 04:36:00,"687 Willow St, Seattle, WA 98101",Seattle,WA,600.0,Tuesday,4,2019-04-23
186517,AAA Batteries (4-pack),1,2.99,2019-04-20 10:19:00,"702 Lakeview St, Dallas, TX 75001",Dallas,TX,2.99,Saturday,10,2019-04-20
186518,USB-C Charging Cable,1,11.95,2019-04-18 17:10:00,"526 Wilson St, Dallas, TX 75001",Dallas,TX,11.95,Thursday,17,2019-04-18
186519,34in Ultrawide Monitor,1,379.99,2019-04-29 20:18:00,"933 Cherry St, Los Angeles, CA 90001",Los Angeles,CA,379.99,Monday,20,2019-04-29
186520,AA Batteries (4-pack),1,3.84,2019-04-02 23:49:00,"234 10th St, Boston, MA 02215",Boston,MA,3.84,Tuesday,23,2019-04-02
186521,Bose SoundSport Headphones,1,99.99,2019-04-28 18:41:00,"686 5th St, San Francisco, CA 94016",San Francisco,CA,99.99,Sunday,18,2019-04-28
186522,USB-C Charging Cable,1,11.95,2019-04-17 19:34:00,"495 Lake St, Atlanta, GA 30301",Atlanta,GA,11.95,Wednesday,19,2019-04-17
186523,Flatscreen TV,1,300.0,2019-04-02 12:37:00,"493 Lakeview St, Boston, MA 02215",Boston,MA,300.0,Tuesday,12,2019-04-02
186524,Lightning Charging Cable,1,14.95,2019-04-22 11:29:00,"630 7th St, Austin, TX 73301",Austin,TX,14.95,Monday,11,2019-04-22
186525,AAA Batteries (4-pack),1,2.99,2019-04-07 16:57:00,"468 Willow St, Boston, MA 02215",Boston,MA,2.99,Sunday,16,2019-04-07
186526,Lightning Charging Cable,1,14.95,2019-04-20 14:39:00,"433 Forest St, Portland, OR 97035",Portland,OR,14.95,Saturday,14,2019-04-20
186527,Apple Airpods Headphones,1,150.0,2019-04-14 11:54:00,"726 Forest St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Sunday,11,2019-04-14
186528,AAA Batteries (4-pack),1,2.99,2019-04-08 17:41:00,"494 Pine St, Atlanta, GA 30301",Atlanta,GA,2.99,Monday,17,2019-04-08
186529,USB-C Charging Cable,1,11.95,2019-04-18 15:42:00,"994 Willow St, Boston, MA 02215",Boston,MA,11.95,Thursday,15,2019-04-18
186530,USB-C Charging Cable,1,11.95,2019-04-27 16:49:00,"647 Lincoln St, San Francisco, CA 94016",San Francisco,CA,11.95,Saturday,16,2019-04-27
186531,Macbook Pro Laptop,1,1700.0,2019-04-09 07:38:00,"659 11th St, New York City, NY 10001",New York City,NY,1700.0,Tuesday,7,2019-04-09
186532,Google Phone,1,600.0,2019-04-27 10:22:00,"860 Elm St, San Francisco, CA 94016",San Francisco,CA,600.0,Saturday,10,2019-04-27
186532,USB-C Charging Cable,1,11.95,2019-04-27 10:22:00,"860 Elm St, San Francisco, CA 94016",San Francisco,CA,11.95,Saturday,10,2019-04-27
186533,Google Phone,1,600.0,2019-04-18 00:14:00,"733 Main St, Austin, TX 73301",Austin,TX,600.0,Thursday,0,2019-04-18
186533,USB-C Charging Cable,1,11.95,2019-04-18 00:14:00,"733 Main St, Austin, TX 73301",Austin,TX,11.95,Thursday,0,2019-04-18
186534,Macbook Pro Laptop,1,1700.0,2019-04-05 10:36:00,"689 4th St, San Francisco, CA 94016",San Francisco,CA,1700.0,Friday,10,2019-04-05
186535,Apple Airpods Headphones,1,150.0,2019-04-02 21:15:00,"147 8th St, New York City, NY 10001",New York City,NY,150.0,Tuesday,21,2019-04-02
186536,Lightning Charging Cable,1,14.95,2019-04-14 22:42:00,"682 West St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Sunday,22,2019-04-14
186537,Lightning Charging Cable,1,14.95,2019-04-10 07:53:00,"682 12th St, New York City, NY 10001",New York City,NY,14.95,Wednesday,7,2019-04-10
186538,27in FHD Monitor,1,149.99,2019-04-21 21:52:00,"55 13th St, Seattle, WA 98101",Seattle,WA,149.99,Sunday,21,2019-04-21
186539,AAA Batteries (4-pack),1,2.99,2019-04-04 01:31:00,"103 Forest St, Dallas, TX 75001",Dallas,TX,2.99,Thursday,1,2019-04-04
186540,Apple Airpods Headphones,1,150.0,2019-04-14 21:31:00,"628 West St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Sunday,21,2019-04-14
186541,ThinkPad Laptop,1,999.99,2019-04-28 20:42:00,"957 Lakeview St, Los Angeles, CA 90001",Los Angeles,CA,999.99,Sunday,20,2019-04-28
186542,AA Batteries (4-pack),1,3.84,2019-04-05 15:48:00,"478 Highland St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Friday,15,2019-04-05
186543,Bose SoundSport Headphones,1,99.99,2019-04-18 19:14:00,"71 13th St, Austin, TX 73301",Austin,TX,99.99,Thursday,19,2019-04-18
186544,34in Ultrawide Monitor,1,379.99,2019-04-04 17:56:00,"440 Madison St, San Francisco, CA 94016",San Francisco,CA,379.99,Thursday,17,2019-04-04
186545,Bose SoundSport Headphones,1,99.99,2019-04-18 07:16:00,"405 10th St, New York City, NY 10001",New York City,NY,99.99,Thursday,7,2019-04-18
186546,Lightning Charging Cable,1,14.95,2019-04-28 23:07:00,"364 Elm St, San Francisco, CA 94016",San Francisco,CA,14.95,Sunday,23,2019-04-28
186547,USB-C Charging Cable,1,11.95,2019-04-29 18:56:00,"559 Walnut St, Austin, TX 73301",Austin,TX,11.95,Monday,18,2019-04-29
186548,Lightning Charging Cable,1,14.95,2019-04-28 15:46:00,"651 5th St, Boston, MA 02215",Boston,MA,14.95,Sunday,15,2019-04-28
186549,AA Batteries (4-pack),1,3.84,2019-04-07 18:05:00,"193 River St, New York City, NY 10001",New York City,NY,3.84,Sunday,18,2019-04-07
186550,USB-C Charging Cable,1,11.95,2019-04-14 21:01:00,"291 Washington St, Atlanta, GA 30301",Atlanta,GA,11.95,Sunday,21,2019-04-14
186551,27in FHD Monitor,1,149.99,2019-04-11 19:31:00,"712 Elm St, Seattle, WA 98101",Seattle,WA,149.99,Thursday,19,2019-04-11
186552,Vareebadd Phone,1,400.0,2019-04-30 14:37:00,"164 Elm St, San Francisco, CA 94016",San Francisco,CA,400.0,Tuesday,14,2019-04-30
186552,Wired Headphones,1,11.99,2019-04-30 14:37:00,"164 Elm St, San Francisco, CA 94016",San Francisco,CA,11.99,Tuesday,14,2019-04-30
186553,27in FHD Monitor,1,149.99,2019-04-15 16:01:00,"214 Cedar St, New York City, NY 10001",New York City,NY,149.99,Monday,16,2019-04-15
186554,27in FHD Monitor,1,149.99,2019-04-16 11:48:00,"299 6th St, Atlanta, GA 30301",Atlanta,GA,149.99,Tuesday,11,2019-04-16
186555,34in Ultrawide Monitor,1,379.99,2019-04-30 14:03:00,"79 West St, San Francisco, CA 94016",San Francisco,CA,379.99,Tuesday,14,2019-04-30
186556,AAA Batteries (4-pack),1,2.99,2019-04-20 17:55:00,"443 Hickory St, Austin, TX 73301",Austin,TX,2.99,Saturday,17,2019-04-20
186557,Macbook Pro Laptop,1,1700.0,2019-04-18 20:35:00,"755 Willow St, Portland, OR 97035",Portland,OR,1700.0,Thursday,20,2019-04-18
186558,iPhone,1,700.0,2019-04-29 21:32:00,"167 Center St, Dallas, TX 75001",Dallas,TX,700.0,Monday,21,2019-04-29
186559,Apple Airpods Headphones,1,150.0,2019-04-20 18:22:00,"592 Ridge St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Saturday,18,2019-04-20
186560,34in Ultrawide Monitor,1,379.99,2019-04-09 01:00:00,"968 4th St, San Francisco, CA 94016",San Francisco,CA,379.99,Tuesday,1,2019-04-09
186561,Google Phone,1,600.0,2019-04-03 06:48:00,"671 Dogwood St, San Francisco, CA 94016",San Francisco,CA,600.0,Wednesday,6,2019-04-03
186562,34in Ultrawide Monitor,1,379.99,2019-04-01 18:08:00,"754 Pine St, Atlanta, GA 30301",Atlanta,GA,379.99,Monday,18,2019-04-01
186563,AAA Batteries (4-pack),1,2.99,2019-04-13 11:41:00,"13 Lincoln St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Saturday,11,2019-04-13
